9.998550187124466415e-01,9.761362964136414142e-05,1.792743449728635195e-05,1.923208685463897203e-06,2.751701472917288588e-05
9.999086180075995589e-01,5.486745564863954830e-05,1.057848770393901436e-05,1.167652390087266990e-06,2.476839665758653807e-05
9.998993099305016896e-01,6.765902052365750478e-05,1.097457618129316808e-05,1.142766393543138966e-06,2.091370639977845907e-05
9.998973998226882154e-01,6.870910003661429596e-05,1.079239809280267432e-05,1.136788646368236948e-06,2.196189053606160569e-05
9.999232834746305532e-01,5.000611883289555207e-05,9.101041278701917360e-06,9.527084136451474348e-07,1.665665684411467032e-05
9.999214013775054033e-01,4.994049217530556960e-05,8.640546934116601608e-06,9.794203459733735218e-07,1.903816303930169743e-05
9.999200900197948716e-01,4.784774347883510810e-05,8.682013823463115168e-06,1.041982636728559558e-06,2.233824026605266767e-05
9.999041922404684479e-01,6.051803345083551139e-05,1.084593278767322711e-05,1.177786882187363508e-06,2.326600641104669540e-05
9.999183909776406809e-01,4.869943832829278635e-05,1.026345016568790895e-05,1.058294137645289294e-06,2.158783972777970401e-05
9.998995137937354283e-01,5.774920369053949113e-05,1.523168894122707578e-05,1.567527630428632857e-06,2.593778600210936881e-05
9.998763945397891595e-01,8.122910129691033091e-05,1.538368615171974342e-05,1.617327566889753903e-06,2.537534519545628532e-05
9.998674399089941822e-01,9.070498567453667848e-05,1.502502482231357136e-05,1.525636782643105816e-06,2.530444372624594273e-05
9.998895394031545036e-01,7.704616037121041878e-05,1.006350705531723687e-05,1.141008104502571040e-06,2.220992131443092862e-05
9.998672266000491193e-01,9.577000720955092185e-05,1.187222421327279297e-05,1.348247884270745102e-06,2.378292064384499011e-05
9.999185397939167608e-01,5.903217680153246649e-05,8.408136083136092507e-06,8.801228602020646536e-07,1.313977033843538228e-05
9.999166299141666325e-01,5.859358162221164185e-05,8.677202858460996519e-06,9.476092028107242085e-07,1.515169214998622876e-05
9.999165133352957424e-01,5.938589150348702134e-05,9.423365127984678852e-06,9.900569695395033712e-07,1.368735110318419811e-05
9.999337658061163703e-01,4.537402716877208397e-05,7.377093592600224174e-06,7.521935733741049704e-07,1.273087954879376927e-05
9.999114103763950823e-01,6.145787667566883169e-05,1.011513274021255160e-05,1.025433376133428768e-06,1.599118081291433030e-05
9.999066601553755484e-01,6.727792199360522845e-05,9.719557864036374681e-06,9.754086314568221078e-07,1.536695613548237109e-05
9.999319423547401442e-01,4.770464933501962121e-05,8.888248582151592775e-06,8.158656542101672148e-07,1.064888168855843302e-05
9.998868973146226580e-01,7.959131143318063999e-05,1.411697038395605745e-05,1.388496803999413614e-06,1.800590675617069937e-05
9.999167249445958250e-01,5.939150236731417158e-05,1.058006187527275860e-05,1.074259164570962593e-06,1.222923199724658111e-05
9.998932455573890099e-01,7.767927686734545578e-05,1.225128208934924318e-05,1.253911013466547446e-06,1.556997264076470883e-05
9.999303292961844170e-01,5.066216036097426602e-05,8.332674599260859614e-06,7.775623829032733880e-07,9.898306472282977116e-06
9.998916081830726554e-01,7.939432289209116301e-05,1.026194132739225042e-05,1.094529031582965158e-06,1.764102367602230330e-05
9.998919247224326012e-01,8.085234232177042194e-05,9.740663194412891158e-06,1.032192419445199426e-06,1.645007963179640639e-05
9.998666022360170880e-01,1.002352452324570947e-04,1.065209795580432675e-05,1.087591049929512575e-06,2.142282974480031274e-05
9.998894155033993814e-01,8.458461954243986743e-05,9.984920234928920942e-06,9.372046696190025696e-07,1.507775215365061644e-05
9.998494543683795754e-01,1.176824645369828305e-04,1.232986013028577060e-05,1.261143926137864330e-06,1.927216302699213163e-05
9.998589030870200789e-01,1.099684494715005747e-04,1.161843682062456626e-05,1.165442938685363794e-06,1.834458374907985901e-05
9.998790158912260750e-01,9.429511153460554389e-05,1.002517039894657683e-05,1.086276116386030451e-06,1.557755072402352731e-05
9.999030661361211214e-01,7.327769898122348392e-05,8.323104160238080460e-06,9.896681950021353279e-07,1.434339254256291948e-05
9.998994890299954807e-01,7.151981006524862157e-05,9.948767513556668927e-06,1.238486915988366907e-06,1.780390550969879402e-05
9.999018055271320371e-01,7.153964377311316754e-05,9.731105595703290568e-06,1.120115636415853630e-06,1.580360786274761554e-05
9.999033447781825457e-01,7.383895988939146251e-05,9.045908229065948466e-06,9.740283061014934896e-07,1.279632539288901908e-05
9.999104091921994231e-01,6.727512589984822715e-05,7.736619296157326499e-06,9.004458851391768255e-07,1.367861671923390728e-05
9.998847037985628683e-01,8.325183628724692423e-05,8.671338832829978503e-06,1.249258363548996247e-06,2.212376795332274067e-05
9.999219442169393623e-01,5.069166820590604585e-05,6.572482857720621892e-06,8.887816804334229487e-07,1.990285031660413633e-05
9.998824119264891896e-01,8.372880138071953744e-05,9.682504800046815182e-06,1.270061160226623299e-06,2.290670616972967678e-05
9.999111535894109615e-01,6.410745745919648776e-05,9.003350182958993737e-06,9.008918137662744715e-07,1.483471113305576280e-05
9.999155400609738287e-01,5.985168810242688528e-05,8.748158492234930664e-06,9.667517501770249028e-07,1.489334068113388866e-05
9.999239055065404225e-01,4.843188760006439516e-05,7.149027438615911832e-06,9.635185466456948115e-07,1.955005987430045460e-05
9.998686893112896934e-01,9.354981151118762963e-05,1.347477994449278452e-05,1.449826190880666087e-06,2.283627106380710462e-05
9.998439678597557112e-01,1.205106501047824763e-04,1.357428818222257602e-05,1.653701325553720241e-06,2.029350063162808598e-05
9.998328292768459136e-01,1.309214409373511820e-04,1.461408965562345504e-05,1.636055183497642918e-06,1.999913737760689576e-05
9.997601652578324005e-01,1.933840112168945231e-04,1.888725659555322663e-05,2.253302981333091684e-06,2.531017137375401747e-05
9.998033967533865862e-01,1.617622959903702623e-04,1.494158211196659189e-05,1.513880968998944936e-06,1.838548754204202755e-05
9.997997733398856779e-01,1.664759451151446960e-04,1.535642173041122337e-05,1.487407310152143832e-06,1.690688595866484035e-05
9.997685103305896659e-01,1.973280382362942360e-04,1.250175339144557947e-05,1.264343239687658776e-06,2.039553454287360517e-05
9.997015880772379681e-01,2.583712298596838280e-04,1.444458542529614529e-05,1.322799476882221096e-06,2.427330800030476116e-05
9.997863631383606675e-01,1.762333480827040768e-04,1.339182804418628957e-05,1.455979241265981148e-06,2.255570627131801373e-05
9.996935201107238766e-01,2.612391330644593234e-04,1.832745898768878756e-05,1.620848781398471017e-06,2.529244844249264754e-05
9.997260538578893740e-01,2.305584590500796705e-04,1.776321017402978367e-05,1.518426672219270277e-06,2.410604621416571970e-05
9.996741322110060946e-01,2.612078441431606537e-04,1.809141537833220103e-05,1.890605702436992648e-06,4.467792376997916390e-05
9.997219126838366998e-01,2.219226269062792966e-04,1.887514682355404176e-05,1.915333005059163432e-06,3.537420942855780588e-05
9.997756054864470610e-01,1.808298617839697059e-04,1.930519204166808927e-05,1.751362290828660885e-06,2.250809743650381025e-05
9.996720467015258738e-01,2.724554417176708017e-04,2.908998329197082830e-05,2.657817958479904638e-06,2.375005550611062081e-05
9.996509201203371831e-01,2.978830616740946310e-04,2.510864143952061664e-05,2.436439404774449298e-06,2.365173714445322289e-05
9.996339839928837234e-01,3.138526419325324019e-04,2.446445633019776855e-05,2.411076742049003187e-06,2.528783211153614270e-05
9.991264100906986911e-01,7.694662538550406210e-04,5.646167167788081583e-05,4.814117572956439956e-06,4.284786619523767962e-05
9.997238257855992627e-01,2.335026764699995249e-04,1.994066210634280091e-05,1.840053370281109494e-06,2.089082245403712406e-05
9.984180999583684990e-01,1.405362555760936464e-03,6.544955177079260630e-05,4.833444337675033131e-06,1.062544897619864759e-04
9.970967680776452458e-01,2.589463900124231843e-03,9.041449327902303468e-05,5.077082855710285637e-06,2.182764460958777077e-04
9.982040996187779847e-01,1.562511985261956157e-03,8.269334345556421677e-05,4.694156148306691622e-06,1.460008963563098666e-04
9.855100226947275388e-01,1.338945541314739800e-02,3.589059710123728504e-04,1.321780452962579357e-05,7.283981165832634436e-04
9.970201188082098431e-01,2.626661172572015025e-03,1.186169565427704244e-04,5.698079452107852835e-06,2.289049832233138175e-04
9.892949106824031613e-01,9.693843125557771376e-03,2.490575408230819130e-04,1.006241381968895102e-05,7.521262373962508659e-04
9.986472591159990531e-01,1.145368076645845610e-03,6.907606422642527204e-05,3.638165089968694036e-06,1.346585780385496265e-04
9.997297569580434473e-01,2.148431741788552475e-04,2.343772196158881539e-05,1.786269587358300711e-06,3.017587622875529584e-05
9.997691967721993311e-01,1.751474804172161359e-04,2.157726228989723994e-05,1.787366039115335793e-06,3.229111905444197054e-05
9.997995394700052163e-01,1.481766715978050911e-04,2.363250328520996195e-05,2.047718306023115123e-06,2.660363680574159780e-05
9.996362163859081607e-01,2.395760070813012280e-04,4.761842876460588883e-05,5.306781161785275259e-06,7.128239708413567309e-05
9.998562111496245297e-01,8.647774236759703421e-05,1.624608278512329655e-05,1.971389734123915534e-06,3.909363548866299424e-05
9.994479165749781124e-01,3.741245673941673874e-04,3.536650245082515441e-05,4.415488266743006195e-06,1.381768669102128048e-04
9.973572146000883043e-01,2.288760035245370351e-03,9.846565861597531542e-05,5.775127300717797231e-06,2.497845787496753736e-04
9.738115958755099166e-01,2.494589047961927666e-02,5.541234807105376806e-04,1.403411135083308984e-05,6.743560528094143724e-04
8.121885093351481899e-01,1.809486910202834919e-01,4.419470613604397323e-03,5.443129244922636969e-05,2.388897738514686106e-03
9.710674117072153333e-01,2.524008012774408768e-02,7.030431545404759947e-04,1.629787095417146460e-05,2.973167139545854556e-03
9.877920361907867042e-01,1.101970606552250646e-02,2.776733886481536811e-04,7.549078510822394069e-06,9.030352765318669069e-04
9.954626936878304688e-01,4.125870302716149254e-03,1.147731472700157018e-04,3.524400801994965056e-06,2.931384613813345840e-04
9.857593028522935175e-01,1.341070697538113664e-02,3.886679339961132901e-04,9.076268322819874422e-06,4.322459700064503179e-04
9.415398302812308939e-01,5.639547348183267944e-02,1.204712699252463368e-03,1.793219968489390197e-05,8.420513379992138146e-04
9.975926927438060199e-01,2.143956268335036296e-03,8.888958729805336524e-05,3.371074941452501782e-06,1.710903256195944560e-04
9.816848241310869305e-01,1.711686609178156987e-02,3.306900216829286392e-04,8.320083778471807086e-06,8.592996716701443083e-04
9.060894015072933350e-01,8.750233052381711785e-02,1.687775106943529635e-03,2.783496179832846838e-05,4.692657900147566979e-03
9.453671124929886593e-01,5.008530331459729729e-02,1.305853624833946350e-03,1.445394225994061727e-05,3.227276625320126685e-03
9.127855208080841720e-01,8.120727732802482390e-02,1.814217040325706446e-03,1.734799761146280745e-05,4.175636825953695994e-03
9.151808608218631180e-01,7.690467757687771688e-02,2.602938882405867512e-03,3.144503933435844424e-05,5.280077679519028927e-03
8.518376541734611340e-01,1.379060359466132979e-01,4.302377574138430832e-03,3.559561427908725963e-05,5.918336691508017250e-03
8.501812158207158188e-01,1.161398549247211059e-01,3.929709089394239387e-03,5.351255071107985270e-05,2.969570761445782317e-02
7.175973482800663827e-01,5.531738167796033251e-02,2.340667998695013675e-03,6.696849760823209879e-05,2.246776335456699969e-01
9.595943290505398737e-01,1.664242501436526134e-02,4.931256722675636311e-04,2.050275499455405572e-05,2.324961750783283848e-02
8.950009676293533278e-01,1.541554373541227999e-02,7.133706297540100705e-04,4.237813906477353110e-05,8.882773986641577524e-02
7.521074416015770536e-01,4.466652829139824976e-02,1.837007815247201003e-03,6.731248400053818366e-05,2.013217098077769163e-01
5.970102889317430161e-01,1.128512394629234972e-01,4.186088698224498320e-03,1.011705344676533847e-04,2.858512123726412724e-01
6.107197894732340204e-01,8.397109133027580441e-02,2.534089358664338900e-03,6.891455193365631502e-05,3.027061152858921411e-01
6.078535555723699746e-01,1.116118946684169638e-01,3.316015840555883859e-03,7.503378580582900116e-05,2.771435001328514947e-01
5.976109706481805839e-01,1.035643903337844368e-01,3.190962390651151497e-03,6.740370748014778079e-05,2.955662729199037275e-01
4.745308562478443570e-01,6.613048668036625166e-02,1.994388238360989083e-03,5.293150534676197325e-05,4.572913373280815263e-01
5.858786828210618136e-01,1.790947922604906317e-01,4.027619735628890779e-03,4.948030475102213420e-05,2.309494248780676051e-01
4.212057977161940414e-01,3.993070260160621610e-01,1.138834178383011514e-02,8.627879405069163027e-05,1.680125556898629247e-01
6.571141315600029786e-01,2.499135667767458657e-01,7.605894903763030755e-03,6.012048950002871379e-05,8.530628626998805475e-02
5.223958874159527754e-01,2.313566520305135321e-01,6.615269032279181075e-03,7.322559521824809352e-05,2.395589659260362325e-01
7.912550265154933982e-01,1.354375686116681410e-01,3.597444872570411747e-03,4.500837583368973806e-05,6.966495162443446520e-02
7.996162649680931267e-01,1.473353703174236917e-01,3.748223895545650837e-03,4.971805200580927341e-05,4.925042276693183951e-02
7.698225598665117131e-01,1.656933875445125159e-01,4.387278701964444569e-03,4.581935159540584851e-05,6.005095453541590966e-02
6.660372515189495468e-01,2.728107311745854857e-01,7.349680160345152882e-03,5.479125268242563334e-05,5.374754589343723465e-02
5.453779378143521761e-01,3.031847530945699365e-01,8.468811595224915931e-03,7.897851349329935587e-05,1.428895189823596035e-01
5.752274990316681436e-01,6.954595835421500949e-02,2.711967796434478720e-03,5.622578606777343848e-05,3.524583490316145484e-01
9.088279811917987505e-01,1.832116402510398229e-02,1.086469422484118283e-03,3.536514274847019399e-05,7.172902021786450866e-02
7.189539540010854157e-01,6.753431338123033756e-02,2.534668908919018079e-03,6.016078848140798621e-05,2.109169029202838941e-01
4.685111522134897122e-01,6.087493153340567398e-02,2.428522777435020239e-03,5.858095366160974248e-05,4.681268125220079401e-01
3.862391103855030705e-01,7.979342785223732248e-02,3.012131587544435336e-03,6.648523251995368786e-05,5.308888449421953482e-01
5.423052860672957776e-01,5.805828599998105743e-02,2.304136600934897361e-03,5.342117562544943421e-05,3.972788701561628666e-01
7.519563372079546282e-01,3.001422783114538959e-02,9.007355756244984262e-04,3.086196534283340857e-05,2.170978374199325767e-01
7.500662364035417529e-01,7.826670375397055957e-02,2.049821274751302720e-03,4.494206628687135493e-05,1.695722965014495875e-01
6.643419706660724788e-01,1.777508845823028844e-02,6.155910938001743016e-04,3.270465296945939722e-05,3.172346451289275171e-01
6.985917893708215587e-01,3.786864331171146264e-02,8.922208096696627967e-04,2.479815456163965285e-05,2.626225483532358407e-01
5.518598666678632414e-01,1.342970778665125986e-01,2.724767826957923047e-03,4.661907608964892014e-05,3.110716685625766198e-01
6.345483085725592831e-01,8.170961908167068133e-02,1.642947018002430997e-03,3.699929151164419247e-05,2.820621260362559668e-01
7.486601268341366300e-01,6.236435309652599290e-02,1.504871128226121417e-03,3.311629651738531784e-05,1.874375326445939516e-01
6.228364875060011796e-01,1.746149083953489334e-01,3.721762707138726034e-03,4.193475132821770782e-05,1.987849066401830012e-01
4.078623874102568214e-01,3.345090169734511454e-01,7.576786664081903468e-03,4.285511619073419413e-05,2.500089538360193431e-01
2.616831154988693009e-01,2.095565457012464050e-01,6.233886212723721565e-03,5.977501572877452074e-05,5.224666775714318367e-01
2.510242633902264875e-01,1.768740795253357090e-01,5.475090036946446068e-03,5.488131441284571941e-05,5.665716857330785894e-01
3.885094703619050294e-01,1.860858666175642384e-01,4.897659945722634273e-03,4.448124008145091151e-05,4.204625218347266546e-01
4.033585110444156130e-01,1.476295839235784169e-01,5.058350416547240797e-03,7.300589233891944076e-05,4.438805487231198277e-01
3.279720278805856593e-01,3.137583707283355117e-01,1.191445346186849330e-02,1.129390794864207793e-04,3.462422088497239536e-01
2.503227282236566986e-01,1.660112168016361633e-01,5.577316952674171886e-03,6.079540654160865563e-05,5.780279426154912858e-01
3.109845868644906530e-01,2.231608488122736322e-01,6.615914494247749147e-03,5.862161429803729699e-05,4.591800282146899503e-01
2.781915119289216087e-01,2.993073657882149297e-01,9.140584843530460968e-03,5.784195545578241470e-05,4.133026954838771583e-01
3.256885374275857448e-01,1.794948552396293251e-01,4.996653912629634396e-03,4.931566694979670540e-05,4.897706377532053956e-01
4.212304609824085722e-01,9.297580947017552999e-02,2.919778042232712163e-03,4.638734523668543250e-05,4.828275641599464318e-01
4.775338670486962700e-01,2.194313496634447136e-01,5.918601595612518404e-03,5.211505464503353219e-05,2.970640666376013761e-01
4.484383757156725214e-01,2.246496194213752906e-01,5.664737411205978540e-03,3.552115920176100765e-05,3.212117462925445088e-01
2.867071967052829407e-01,3.210093649086144807e-01,7.925890785576825484e-03,3.992321416939152836e-05,3.843176243863564157e-01
2.122135141535906877e-01,4.088223101154249695e-01,1.307351219187474420e-02,5.139863124182078894e-05,3.658392649078676673e-01
1.340013907343632349e-01,4.806688094204512596e-01,1.729744548629636933e-02,4.680186211925260921e-05,3.679855524967699520e-01
1.924225724343581467e-01,5.124635875983195588e-01,2.051693718692589041e-02,5.501155115280189045e-05,2.745418912292436064e-01
2.750218579988776280e-01,7.216756444648896041e-02,2.659067419172140342e-03,2.676178479870004590e-05,6.501247483506625846e-01
7.553031020267975126e-01,1.907574362877226606e-02,6.348090771449362317e-04,1.441023137995943858e-05,2.249719350359054570e-01
7.875106297531464516e-01,1.678518885256326254e-02,4.396382750986060667e-04,1.232823629895917941e-05,1.952522148828925441e-01
